instance,benchmark_name,class,width,width,width,width,ubound,ubound,ubound,ubound,abs_improvement,abs_improvement,abs_improvement,time,time,time,time,solver,solver_config,wall,wall,error,wall,wall,solver_args,run
,,,mean,amin,amax,std,mean,amin,amax,std,count_nonzero,sum,amax,mean,amin,amax,std,,,amin,std,amax,mean,amax,,count
1bkb_graph-pp.dimacs,twlib,atmost200,30.0,30.0,30.0,,33.0,33.0,33.0,,1,3,3,9.2901,9.2901,9.2901,,tw-limprovement,tcs-b50-n1,8.7838,,0,8.7838,8.7838,-w 1800 -b 50 -r 10,1
1bkb_graph-pp.dimacs,twlib,atmost200,30.0,30.0,30.0,,33.0,33.0,33.0,,1,3,3,9.4137,9.4137,9.4137,,tw-limprovement,tcs-b100-n1,8.8425,,0,8.8425,8.8425,-w 1800 -b 100 -r 10,1
1bkb_graph-pp.dimacs,twlib,atmost200,30.0,30.0,30.0,,33.0,33.0,33.0,,1,3,3,13.4724,13.4724,13.4724,,tw-limprovement,jdrasil-b50-n1,12.8463,,0,12.8463,12.8463,"-w 1800 -b 50 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
1bkb_graph-pp.dimacs,twlib,atmost200,30.0,30.0,30.0,,33.0,33.0,33.0,,1,3,3,13.9962,13.9962,13.9962,,tw-limprovement,jdrasil-b125-n1,13.2429,,0,13.2429,13.2429,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
1bkb_graph-pp.dimacs,twlib,atmost200,30.0,30.0,30.0,,33.0,33.0,33.0,,1,3,3,15.1534,15.1534,15.1534,,tw-limprovement,jdrasil-b75t1800-n1,14.4331,,0,14.4331,14.4331,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",1
1bkb_graph-pp.dimacs,twlib,atmost200,30.0,30.0,30.0,,33.0,33.0,33.0,,1,3,3,16.996,16.996,16.996,,tw-limprovement,jdrasil-b75-n1,16.4055,,0,16.4055,16.4055,"-w 1800 -b 75 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
1bkb_graph-pp.dimacs,twlib,atmost200,30.0,30.0,30.0,,33.0,33.0,33.0,,1,3,3,17.2014,17.2014,17.2014,,tw-limprovement,jdrasil-b100-n1,16.5886,,0,16.5886,16.5886,"-w 1800 -b 100 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
1bkb_graph-pp.dimacs,twlib,atmost200,30.0,30.0,30.0,,33.0,33.0,33.0,,1,3,3,19.4012,19.4012,19.4012,,tw-limprovement,jdrasil-b150-n1,18.7604,,0,18.7604,18.7604,"-w 1800 -b 150 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
1bkb_graph.dimacs,twlib,atmost200,32.0,32.0,32.0,,33.0,33.0,33.0,,1,1,1,2.6535,2.6535,2.6535,,tw-limprovement,htd-b100-n1,2.0784,,0,2.0784,2.0784,-w 1800 -b 100 -r 10 -s htd_main,1
1bkb_graph.dimacs,twlib,atmost200,32.0,32.0,32.0,,33.0,33.0,33.0,,1,1,1,2.7077,2.7077,2.7077,,tw-limprovement,htd-b150-n1,2.1274,,0,2.1274,2.1274,-w 1800 -b 150 -r 10 -s htd_main,1
1bkb_graph.dimacs,twlib,atmost200,30.0,30.0,30.0,,33.0,33.0,33.0,,1,3,3,7.6408,7.6408,7.6408,,tw-limprovement,tcs-b150-n1,7.1252,,0,7.1252,7.1252,-w 1800 -b 150 -r 10,1
1bkb_graph.dimacs,twlib,atmost200,30.0,30.0,30.0,,33.0,33.0,33.0,,1,3,3,8.1865,8.1865,8.1865,,tw-limprovement,tcs-b125-n1,7.4821,,0,7.4821,7.4821,-w 1800 -b 125 -r 10,1
1bkb_graph.dimacs,twlib,atmost200,30.0,30.0,30.0,,33.0,33.0,33.0,,1,3,3,8.2617,8.2617,8.2617,,tw-limprovement,tcs-b50-n1,7.6565,,0,7.6565,7.6565,-w 1800 -b 50 -r 10,1
1bkb_graph.dimacs,twlib,atmost200,30.0,30.0,30.0,,33.0,33.0,33.0,,1,3,3,8.7264,8.7264,8.7264,,tw-limprovement,tcs-b100-n1,8.087,,0,8.087,8.087,-w 1800 -b 100 -r 10,1
1bkb_graph.dimacs,twlib,atmost200,30.0,30.0,30.0,,33.0,33.0,33.0,,1,3,3,9.979,9.979,9.979,,tw-limprovement,tcs-b75-n1,9.3893,,0,9.3893,9.3893,-w 1800 -b 75 -r 10,1
1bkb_graph.dimacs,twlib,atmost200,30.0,30.0,30.0,,33.0,33.0,33.0,,1,3,3,13.7468,13.7468,13.7468,,tw-limprovement,jdrasil-b50-n1,13.1929,,0,13.1929,13.1929,"-w 1800 -b 50 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
1bkb_graph.dimacs,twlib,atmost200,30.0,30.0,30.0,,33.0,33.0,33.0,,1,3,3,16.1797,16.1797,16.1797,,tw-limprovement,jdrasil-b75-n1,15.5846,,0,15.5846,15.5846,"-w 1800 -b 75 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
1bkb_graph.dimacs,twlib,atmost200,30.0,30.0,30.0,,33.0,33.0,33.0,,1,3,3,16.5315,16.5315,16.5315,,tw-limprovement,jdrasil-b150-n1,15.273,,0,15.273,15.273,"-w 1800 -b 150 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
1bkb_graph.dimacs,twlib,atmost200,30.0,30.0,30.0,,33.0,33.0,33.0,,1,3,3,18.684,18.684,18.684,,tw-limprovement,jdrasil-b125-n1,17.9901,,0,17.9901,17.9901,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
1bkb_graph.dimacs,twlib,atmost200,30.0,30.0,30.0,,33.0,33.0,33.0,,1,3,3,19.9901,19.9901,19.9901,,tw-limprovement,jdrasil-b75t1800-n1,19.2458,,0,19.2458,19.2458,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",1
1bkb_graph.dimacs,twlib,atmost200,30.0,30.0,30.0,,33.0,33.0,33.0,,1,3,3,21.7046,21.7046,21.7046,,tw-limprovement,jdrasil-b100-n1,21.1617,,0,21.1617,21.1617,"-w 1800 -b 100 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
1bkf_graph-pp.dimacs,twlib,atmost200,37.0,37.0,37.0,,39.0,39.0,39.0,,1,2,2,7.8585,7.8585,7.8585,,tw-limprovement,tcs-b100-n1,7.1993,,0,7.1993,7.1993,-w 1800 -b 100 -r 10,1
1bkf_graph-pp.dimacs,twlib,atmost200,37.0,37.0,37.0,,39.0,39.0,39.0,,1,2,2,7.927,7.927,7.927,,tw-limprovement,tcs-b125-n1,7.3298,,0,7.3298,7.3298,-w 1800 -b 125 -r 10,1
1bkf_graph-pp.dimacs,twlib,atmost200,37.0,37.0,37.0,,39.0,39.0,39.0,,1,2,2,8.5294,8.5294,8.5294,,tw-limprovement,tcs-b150-n1,7.899,,0,7.899,7.899,-w 1800 -b 150 -r 10,1
1bkf_graph-pp.dimacs,twlib,atmost200,37.0,37.0,37.0,,39.0,39.0,39.0,,1,2,2,8.8883,8.8883,8.8883,,tw-limprovement,tcs-b75-n1,8.2978,,0,8.2978,8.2978,-w 1800 -b 75 -r 10,1
1bkf_graph-pp.dimacs,twlib,atmost200,37.0,37.0,37.0,,39.0,39.0,39.0,,1,2,2,9.9614,9.9614,9.9614,,tw-limprovement,tcs-b50-n1,9.4104,,0,9.4104,9.4104,-w 1800 -b 50 -r 10,1
1bkf_graph-pp.dimacs,twlib,atmost200,37.0,37.0,37.0,,39.0,39.0,39.0,,1,2,2,11.6141,11.6141,11.6141,,tw-limprovement,jdrasil-b75-n1,11.0842,,0,11.0842,11.0842,"-w 1800 -b 75 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
1bkf_graph-pp.dimacs,twlib,atmost200,37.0,37.0,37.0,,39.0,39.0,39.0,,1,2,2,13.8442,13.8442,13.8442,,tw-limprovement,jdrasil-b50-n1,12.9176,,0,12.9176,12.9176,"-w 1800 -b 50 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
1bkf_graph-pp.dimacs,twlib,atmost200,37.0,37.0,37.0,,39.0,39.0,39.0,,1,2,2,15.3656,15.3656,15.3656,,tw-limprovement,jdrasil-b150-n1,14.4849,,0,14.4849,14.4849,"-w 1800 -b 150 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
1bkf_graph-pp.dimacs,twlib,atmost200,37.0,37.0,37.0,,39.0,39.0,39.0,,1,2,2,16.6688,16.6688,16.6688,,tw-limprovement,jdrasil-b125-n1,16.0216,,0,16.0216,16.0216,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
1bkf_graph-pp.dimacs,twlib,atmost200,37.0,37.0,37.0,,39.0,39.0,39.0,,1,2,2,19.3514,19.3514,19.3514,,tw-limprovement,jdrasil-b75t1800-n1,18.6668,,0,18.6668,18.6668,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",1
1bkf_graph-pp.dimacs,twlib,atmost200,37.0,37.0,37.0,,39.0,39.0,39.0,,1,2,2,20.4174,20.4174,20.4174,,tw-limprovement,jdrasil-b100-n1,19.3411,,0,19.3411,19.3411,"-w 1800 -b 100 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
1bkf_graph.dimacs,twlib,atmost200,37.0,37.0,37.0,,39.0,39.0,39.0,,1,2,2,8.0775,8.0775,8.0775,,tw-limprovement,tcs-b150-n1,7.3247,,0,7.3247,7.3247,-w 1800 -b 150 -r 10,1
1bkf_graph.dimacs,twlib,atmost200,37.0,37.0,37.0,,39.0,39.0,39.0,,1,2,2,8.1711,8.1711,8.1711,,tw-limprovement,tcs-b125-n1,7.5554,,0,7.5554,7.5554,-w 1800 -b 125 -r 10,1
1bkf_graph.dimacs,twlib,atmost200,37.0,37.0,37.0,,39.0,39.0,39.0,,1,2,2,9.8327,9.8327,9.8327,,tw-limprovement,tcs-b50-n1,9.2008,,0,9.2008,9.2008,-w 1800 -b 50 -r 10,1
1bkf_graph.dimacs,twlib,atmost200,37.0,37.0,37.0,,39.0,39.0,39.0,,1,2,2,10.0117,10.0117,10.0117,,tw-limprovement,tcs-b75-n1,9.368,,0,9.368,9.368,-w 1800 -b 75 -r 10,1
1bkf_graph.dimacs,twlib,atmost200,37.0,37.0,37.0,,39.0,39.0,39.0,,1,2,2,11.5421,11.5421,11.5421,,tw-limprovement,tcs-b100-n1,9.8452,,0,9.8452,9.8452,-w 1800 -b 100 -r 10,1
1bkf_graph.dimacs,twlib,atmost200,37.0,37.0,37.0,,39.0,39.0,39.0,,1,2,2,13.0929,13.0929,13.0929,,tw-limprovement,jdrasil-b50-n1,12.5413,,0,12.5413,12.5413,"-w 1800 -b 50 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
1bkf_graph.dimacs,twlib,atmost200,37.0,37.0,37.0,,39.0,39.0,39.0,,1,2,2,15.8367,15.8367,15.8367,,tw-limprovement,jdrasil-b75-n1,15.2172,,0,15.2172,15.2172,"-w 1800 -b 75 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
1bkf_graph.dimacs,twlib,atmost200,37.0,37.0,37.0,,39.0,39.0,39.0,,1,2,2,17.1225,17.1225,17.1225,,tw-limprovement,jdrasil-b75t1800-n1,16.5429,,0,16.5429,16.5429,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",1
1bkf_graph.dimacs,twlib,atmost200,37.0,37.0,37.0,,39.0,39.0,39.0,,1,2,2,18.3855,18.3855,18.3855,,tw-limprovement,jdrasil-b100-n1,17.38,,0,17.38,17.38,"-w 1800 -b 100 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
1bkf_graph.dimacs,twlib,atmost200,37.0,37.0,37.0,,39.0,39.0,39.0,,1,2,2,21.2054,21.2054,21.2054,,tw-limprovement,jdrasil-b125-n1,20.4715,,0,20.4715,20.4715,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
1bkf_graph.dimacs,twlib,atmost200,37.0,37.0,37.0,,39.0,39.0,39.0,,1,2,2,22.04,22.04,22.04,,tw-limprovement,jdrasil-b150-n1,21.1601,,0,21.1601,21.1601,"-w 1800 -b 150 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
1bkr_graph.dimacs,twlib,atmost200,45.0,45.0,45.0,,56.0,56.0,56.0,,1,11,11,2106.78,2106.78,2106.78,,tw-limprovement,jdrasil-b75t1800-n1,2106.0106,,0,2106.0106,2106.0106,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",1
1bkr_graph.dimacs,twlib,atmost200,45.0,45.0,45.0,,56.0,56.0,56.0,,1,11,11,5298.89,5298.89,5298.89,,tw-limprovement,jdrasil-b100-n1,5298.0775,,0,5298.0775,5298.0775,"-w 1800 -b 100 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
1bkr_graph.dimacs,twlib,atmost200,44.0,44.0,44.0,,56.0,56.0,56.0,,1,12,12,28.1745,28.1745,28.1745,,tw-limprovement,tcs-b75-n1,27.6502,,0,27.6502,27.6502,-w 1800 -b 75 -r 10,1
1bkr_graph.dimacs,twlib,atmost200,44.0,44.0,44.0,,56.0,56.0,56.0,,1,12,12,37.0925,37.0925,37.0925,,tw-limprovement,jdrasil-b75-n1,36.0726,,0,36.0726,36.0726,"-w 1800 -b 75 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
1bkr_graph.dimacs,twlib,atmost200,44.0,44.0,44.0,,56.0,56.0,56.0,,1,12,12,1296.69,1296.69,1296.69,,tw-limprovement,tcs-b100-n1,1296.0217,,0,1296.0217,1296.0217,-w 1800 -b 100 -r 10,1
1cb6.edge,networks,atmost1000,80.0,80.0,80.0,,83.0,83.0,83.0,,1,3,3,135.588,135.588,135.588,,tw-limprovement,tcs-b125-n1,134.7795,,0,134.7795,134.7795,-w 1800 -b 125 -r 10,1
1cb6.edge,networks,atmost1000,80.0,80.0,80.0,,83.0,83.0,83.0,,1,3,3,406.225,406.225,406.225,,tw-limprovement,jdrasil-b125-n1,405.4021,,0,405.4021,405.4021,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
1cuk_graph-pp.dimacs,twlib,atmost200,46.0,46.0,46.0,,47.0,47.0,47.0,,1,1,1,3.7493,3.7493,3.7493,,tw-limprovement,htd-b100-n1,3.1844,,0,3.1844,3.1844,-w 1800 -b 100 -r 10 -s htd_main,1
1cuk_graph-pp.dimacs,twlib,atmost200,46.0,46.0,46.0,,47.0,47.0,47.0,,1,1,1,4.3771,4.3771,4.3771,,tw-limprovement,htd-b150-n1,3.026,,0,3.026,3.026,-w 1800 -b 150 -r 10 -s htd_main,1
1cuk_graph-pp.dimacs,twlib,atmost200,46.0,46.0,46.0,,47.0,47.0,47.0,,1,1,1,10.3809,10.3809,10.3809,,tw-limprovement,tcs-b100-n1,9.7841,,0,9.7841,9.7841,-w 1800 -b 100 -r 10,1
1cuk_graph-pp.dimacs,twlib,atmost200,46.0,46.0,46.0,,47.0,47.0,47.0,,1,1,1,10.4609,10.4609,10.4609,,tw-limprovement,tcs-b125-n1,9.7915,,0,9.7915,9.7915,-w 1800 -b 125 -r 10,1
1cuk_graph-pp.dimacs,twlib,atmost200,46.0,46.0,46.0,,47.0,47.0,47.0,,1,1,1,10.7092,10.7092,10.7092,,tw-limprovement,tcs-b150-n1,9.9828,,0,9.9828,9.9828,-w 1800 -b 150 -r 10,1
1cuk_graph-pp.dimacs,twlib,atmost200,46.0,46.0,46.0,,47.0,47.0,47.0,,1,1,1,11.0331,11.0331,11.0331,,tw-limprovement,jdrasil-b100-n1,10.3266,,0,10.3266,10.3266,"-w 1800 -b 100 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
1cuk_graph-pp.dimacs,twlib,atmost200,46.0,46.0,46.0,,47.0,47.0,47.0,,1,1,1,12.1801,12.1801,12.1801,,tw-limprovement,jdrasil-b75-n1,11.3416,,0,11.3416,11.3416,"-w 1800 -b 75 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
1cuk_graph-pp.dimacs,twlib,atmost200,46.0,46.0,46.0,,47.0,47.0,47.0,,1,1,1,12.637,12.637,12.637,,tw-limprovement,jdrasil-b150-n1,11.8845,,0,11.8845,11.8845,"-w 1800 -b 150 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
1cuk_graph-pp.dimacs,twlib,atmost200,46.0,46.0,46.0,,47.0,47.0,47.0,,1,1,1,13.2326,13.2326,13.2326,,tw-limprovement,tcs-b75-n1,12.7077,,0,12.7077,12.7077,-w 1800 -b 75 -r 10,1
1cuk_graph-pp.dimacs,twlib,atmost200,46.0,46.0,46.0,,47.0,47.0,47.0,,1,1,1,14.8314,14.8314,14.8314,,tw-limprovement,jdrasil-b75t1800-n1,14.097,,0,14.097,14.097,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",1
1cuk_graph-pp.dimacs,twlib,atmost200,46.0,46.0,46.0,,47.0,47.0,47.0,,1,1,1,16.6539,16.6539,16.6539,,tw-limprovement,jdrasil-b125-n1,15.3319,,0,15.3319,15.3319,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
1cuk_graph.dimacs,twlib,atmost200,46.0,46.0,46.0,,47.0,47.0,47.0,,1,1,1,3.5896,3.5896,3.5896,,tw-limprovement,htd-b100-n1,2.9943,,0,2.9943,2.9943,-w 1800 -b 100 -r 10 -s htd_main,1
1cuk_graph.dimacs,twlib,atmost200,46.0,46.0,46.0,,47.0,47.0,47.0,,1,1,1,4.0727,4.0727,4.0727,,tw-limprovement,htd-b150-n1,3.1199,,0,3.1199,3.1199,-w 1800 -b 150 -r 10 -s htd_main,1
1cuk_graph.dimacs,twlib,atmost200,46.0,46.0,46.0,,47.0,47.0,47.0,,1,1,1,11.0325,11.0325,11.0325,,tw-limprovement,tcs-b125-n1,10.3751,,0,10.3751,10.3751,-w 1800 -b 125 -r 10,1
1cuk_graph.dimacs,twlib,atmost200,46.0,46.0,46.0,,47.0,47.0,47.0,,1,1,1,11.3086,11.3086,11.3086,,tw-limprovement,tcs-b150-n1,10.5843,,0,10.5843,10.5843,-w 1800 -b 150 -r 10,1
1cuk_graph.dimacs,twlib,atmost200,46.0,46.0,46.0,,47.0,47.0,47.0,,1,1,1,11.5925,11.5925,11.5925,,tw-limprovement,jdrasil-b75t1800-n1,10.8188,,0,10.8188,10.8188,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",1
1cuk_graph.dimacs,twlib,atmost200,46.0,46.0,46.0,,47.0,47.0,47.0,,1,1,1,13.039,13.039,13.039,,tw-limprovement,tcs-b75-n1,12.4729,,0,12.4729,12.4729,-w 1800 -b 75 -r 10,1
1cuk_graph.dimacs,twlib,atmost200,46.0,46.0,46.0,,47.0,47.0,47.0,,1,1,1,14.927,14.927,14.927,,tw-limprovement,jdrasil-b75-n1,13.6975,,0,13.6975,13.6975,"-w 1800 -b 75 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
1cuk_graph.dimacs,twlib,atmost200,46.0,46.0,46.0,,47.0,47.0,47.0,,1,1,1,16.345,16.345,16.345,,tw-limprovement,jdrasil-b100-n1,15.1617,,0,15.1617,15.1617,"-w 1800 -b 100 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
1cuk_graph.dimacs,twlib,atmost200,46.0,46.0,46.0,,47.0,47.0,47.0,,1,1,1,16.3477,16.3477,16.3477,,tw-limprovement,tcs-b100-n1,14.1771,,0,14.1771,14.1771,-w 1800 -b 100 -r 10,1
1cuk_graph.dimacs,twlib,atmost200,46.0,46.0,46.0,,47.0,47.0,47.0,,1,1,1,20.5144,20.5144,20.5144,,tw-limprovement,jdrasil-b125-n1,19.8776,,0,19.8776,19.8776,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
1cuk_graph.dimacs,twlib,atmost200,46.0,46.0,46.0,,47.0,47.0,47.0,,1,1,1,21.4323,21.4323,21.4323,,tw-limprovement,jdrasil-b150-n1,20.5138,,0,20.5138,20.5138,"-w 1800 -b 150 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
1d2n.edge,networks,atmost500,50.0,50.0,50.0,,51.0,51.0,51.0,,1,1,1,4.5386,4.5386,4.5386,,tw-limprovement,htd-b150-n1,3.7429,,0,3.7429,3.7429,-w 1800 -b 150 -r 10 -s htd_main,1
1d2n.edge,networks,atmost500,50.0,50.0,50.0,,51.0,51.0,51.0,,1,1,1,5.2995,5.2995,5.2995,,tw-limprovement,htd-b100-n1,4.7068,,0,4.7068,4.7068,-w 1800 -b 100 -r 10 -s htd_main,1
1d2n.edge,networks,atmost500,49.0,49.0,49.0,,51.0,51.0,51.0,,1,2,2,13.5162,13.5162,13.5162,,tw-limprovement,tcs-b75-n1,12.9837,,0,12.9837,12.9837,-w 1800 -b 75 -r 10,1
1d2n.edge,networks,atmost500,49.0,49.0,49.0,,51.0,51.0,51.0,,1,2,2,18.8822,18.8822,18.8822,,tw-limprovement,jdrasil-b75-n1,18.0751,,0,18.0751,18.0751,"-w 1800 -b 75 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
1d2n.edge,networks,atmost500,49.0,49.0,49.0,,51.0,51.0,51.0,,1,2,2,20.0313,20.0313,20.0313,,tw-limprovement,jdrasil-b150-n1,19.2645,,0,19.2645,19.2645,"-w 1800 -b 150 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
1d2n.edge,networks,atmost500,49.0,49.0,49.0,,51.0,51.0,51.0,,1,2,2,20.645,20.645,20.645,,tw-limprovement,jdrasil-b100-n1,20.0318,,0,20.0318,20.0318,"-w 1800 -b 100 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
1d2n.edge,networks,atmost500,49.0,49.0,49.0,,51.0,51.0,51.0,,1,2,2,21.6362,21.6362,21.6362,,tw-limprovement,jdrasil-b125-n1,20.8938,,0,20.8938,20.8938,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
1d2n.edge,networks,atmost500,49.0,49.0,49.0,,51.0,51.0,51.0,,1,2,2,22.0027,22.0027,22.0027,,tw-limprovement,jdrasil-b75t1800-n1,21.0882,,0,21.0882,21.0882,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",1
1d2n.edge,networks,atmost500,48.0,48.0,48.0,,51.0,51.0,51.0,,1,3,3,15.1142,15.1142,15.1142,,tw-limprovement,tcs-b150-n1,14.376,,0,14.376,14.376,-w 1800 -b 150 -r 10,1
1d2n.edge,networks,atmost500,48.0,48.0,48.0,,51.0,51.0,51.0,,1,3,3,16.1839,16.1839,16.1839,,tw-limprovement,tcs-b125-n1,15.4716,,0,15.4716,15.4716,-w 1800 -b 125 -r 10,1
1d2n.edge,networks,atmost500,48.0,48.0,48.0,,51.0,51.0,51.0,,1,3,3,16.273,16.273,16.273,,tw-limprovement,tcs-b100-n1,15.5524,,0,15.5524,15.5524,-w 1800 -b 100 -r 10,1
1d4t_graph.dimacs,twlib,atmost200,43.0,43.0,43.0,,44.0,44.0,44.0,,1,1,1,2.6878,2.6878,2.6878,,tw-limprovement,htd-b100-n1,2.103,,0,2.103,2.103,-w 1800 -b 100 -r 10 -s htd_main,1
1d4t_graph.dimacs,twlib,atmost200,43.0,43.0,43.0,,44.0,44.0,44.0,,1,1,1,3.0975,3.0975,3.0975,,tw-limprovement,htd-b150-n1,2.3013,,0,2.3013,2.3013,-w 1800 -b 150 -r 10 -s htd_main,1
1d4t_graph.dimacs,twlib,atmost200,40.0,40.0,40.0,,44.0,44.0,44.0,,1,4,4,9.4121,9.4121,9.4121,,tw-limprovement,tcs-b125-n1,8.8601,,0,8.8601,8.8601,-w 1800 -b 125 -r 10,1
1d4t_graph.dimacs,twlib,atmost200,40.0,40.0,40.0,,44.0,44.0,44.0,,1,4,4,10.0591,10.0591,10.0591,,tw-limprovement,tcs-b150-n1,9.3183,,0,9.3183,9.3183,-w 1800 -b 150 -r 10,1
1d4t_graph.dimacs,twlib,atmost200,40.0,40.0,40.0,,44.0,44.0,44.0,,1,4,4,10.5924,10.5924,10.5924,,tw-limprovement,tcs-b100-n1,9.8043,,0,9.8043,9.8043,-w 1800 -b 100 -r 10,1
1d4t_graph.dimacs,twlib,atmost200,40.0,40.0,40.0,,44.0,44.0,44.0,,1,4,4,10.9571,10.9571,10.9571,,tw-limprovement,tcs-b75-n1,10.41,,0,10.41,10.41,-w 1800 -b 75 -r 10,1
1d4t_graph.dimacs,twlib,atmost200,40.0,40.0,40.0,,44.0,44.0,44.0,,1,4,4,16.0996,16.0996,16.0996,,tw-limprovement,jdrasil-b150-n1,15.0856,,0,15.0856,15.0856,"-w 1800 -b 150 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
1d4t_graph.dimacs,twlib,atmost200,40.0,40.0,40.0,,44.0,44.0,44.0,,1,4,4,17.0061,17.0061,17.0061,,tw-limprovement,jdrasil-b75-n1,16.4334,,0,16.4334,16.4334,"-w 1800 -b 75 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
1d4t_graph.dimacs,twlib,atmost200,40.0,40.0,40.0,,44.0,44.0,44.0,,1,4,4,17.1388,17.1388,17.1388,,tw-limprovement,jdrasil-b125-n1,16.4428,,0,16.4428,16.4428,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
1d4t_graph.dimacs,twlib,atmost200,40.0,40.0,40.0,,44.0,44.0,44.0,,1,4,4,17.1776,17.1776,17.1776,,tw-limprovement,jdrasil-b100-n1,16.1379,,0,16.1379,16.1379,"-w 1800 -b 100 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
1d4t_graph.dimacs,twlib,atmost200,40.0,40.0,40.0,,44.0,44.0,44.0,,1,4,4,20.3625,20.3625,20.3625,,tw-limprovement,jdrasil-b75t1800-n1,19.7538,,0,19.7538,19.7538,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",1
1e5k.edge,networks,atmost200,57.0,57.0,57.0,,60.0,60.0,60.0,,1,3,3,3.6114,3.6114,3.6114,,tw-limprovement,htd-b150-n1,3.0165,,0,3.0165,3.0165,-w 1800 -b 150 -r 10 -s htd_main,1
1e5k.edge,networks,atmost200,57.0,57.0,57.0,,60.0,60.0,60.0,,1,3,3,130.306,130.306,130.306,,tw-limprovement,jdrasil-b75t1800-n1,129.4777,,0,129.4777,129.4777,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",1
